season,game_id,team_id,player_id,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2122,756,18732,394,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,15,24,62.5,0,11,0,0,0
2122,756,18732,398,28,0,0,0,0,1,0,0,0,11,0,0,1,0,0,6,9,66.7,1,9,0,1,1
2122,756,18732,403,90,0,0,0,0,0,0,0,0,64,3,5,0,0,0,34,56,60.7,1,33,2,0,0
2122,756,18732,405,90,1,0,1,1,2,0,0,0,68,0,1,0,0,0,52,61,85.2,9,35,0,0,0
2122,756,18732,409,90,0,0,0,0,0,0,0,0,67,1,0,2,1,0,44,55,80.0,0,35,4,3,1
2122,756,18732,662,90,0,0,0,0,0,0,0,0,41,5,0,1,0,0,26,34,76.5,0,22,0,0,0
2122,756,18732,663,71,0,0,0,0,0,0,0,0,43,2,0,1,3,0,24,32,75.0,4,22,4,1,0
2122,756,18732,411,90,0,0,0,0,0,0,0,0,62,1,1,3,0,0,40,52,76.9,3,28,0,1,1
2122,756,18732,412,19,0,0,0,0,1,0,0,0,9,0,0,0,0,0,6,6,100.0,1,6,0,1,0
2122,756,18732,413,82,0,0,0,0,1,1,0,0,32,0,0,0,1,0,16,26,61.5,2,17,1,2,2
2122,756,18732,415,89,0,0,0,0,0,0,1,0,52,2,3,1,1,0,31,41,75.6,4,30,1,2,1
2122,756,18732,417,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,100.0,0,2,1,0,0
2122,756,18732,418,90,0,0,0,0,0,0,0,0,68,2,1,2,4,2,41,53,77.4,6,46,4,4,1
2122,756,18732,419,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,66.7,0,2,0,0,0
2122,758,1130849,262,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,32,35,91.4,0,27,0,0,0
2122,758,1130849,263,90,1,0,0,0,2,1,0,0,117,3,0,1,3,1,96,106,90.6,11,80,8,1,1
2122,758,1130849,266,57,0,0,0,0,3,0,0,0,30,1,0,0,2,0,15,23,65.2,1,17,0,1,1
2122,758,1130849,618,90,0,0,0,0,0,0,0,0,82,3,1,0,1,1,74,75,98.7,10,56,2,0,0
2122,758,1130849,270,45,0,0,0,0,0,0,0,0,51,0,0,2,3,0,44,47,93.6,7,34,2,1,0
2122,758,1130849,272,90,0,0,0,0,0,0,0,0,92,1,0,0,6,0,83,91,91.2,9,64,2,0,0
2122,758,1130849,273,90,0,1,0,0,3,0,1,0,75,4,2,1,3,2,58,64,90.6,6,45,1,0,0
2122,758,1130849,620,90,0,0,0,0,3,0,0,0,59,2,0,0,10,0,41,46,89.1,1,38,4,7,4
2122,758,1130849,275,33,1,0,0,0,8,3,0,0,20,0,0,1,2,0,8,11,72.7,2,12,1,0,0
2122,758,1130849,276,69,0,0,0,0,1,0,0,0,52,1,1,2,2,0,34,42,81.0,2,26,2,1,0
2122,758,1130849,281,21,0,1,0,0,1,0,0,0,23,1,0,0,3,1,16,21,76.2,1,15,2,1,1
2122,758,1130849,282,90,1,0,0,0,3,2,0,0,53,2,0,1,5,0,31,43,72.1,5,34,9,2,2
2122,758,1130849,284,45,0,1,0,0,2,0,0,0,53,3,1,0,2,1,40,46,87.0,8,37,0,1,1
2122,758,1130849,285,90,0,0,0,0,3,1,0,0,90,0,1,1,10,0,60,80,75.0,12,49,3,3,2
2122,758,19500,499,90,0,0,0,0,0,0,0,0,70,1,1,5,0,0,46,53,86.8,0,42,0,0,0
2122,758,19500,708,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,2,100.0,0,3,0,2,0
2122,758,19500,709,69,0,0,0,0,3,2,0,0,33,0,1,0,1,0,9,19,47.4,1,23,8,4,0
2122,758,19500,503,45,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,12,50.0,0,7,0,0,0
2122,758,19500,504,90,0,0,0,0,0,0,0,0,57,2,3,4,2,0,35,40,87.5,2,32,1,2,1
2122,758,19500,710,45,0,0,0,0,0,0,0,0,16,0,0,0,1,1,12,15,80.0,0,9,0,0,0
2122,758,19500,505,90,0,0,0,0,0,0,0,0,52,1,1,1,1,0,38,46,82.6,3,33,0,1,0
2122,758,19500,507,89,0,0,0,0,2,1,0,0,37,3,0,0,0,0,26,28,92.9,4,19,0,0,0
2122,758,19500,514,21,1,0,0,0,1,1,0,0,14,0,0,0,1,0,8,11,72.7,0,13,1,1,1
2122,758,19500,515,90,0,0,0,0,1,1,0,0,67,4,3,0,1,0,38,51,74.5,4,42,1,4,1
2122,758,19500,516,90,0,1,0,0,0,0,0,0,33,2,0,1,2,1,19,24,79.2,1,12,2,1,1
2122,758,19500,519,90,0,0,0,0,0,0,0,0,63,0,1,2,4,0,44,57,77.2,6,43,0,2,2
2122,758,19500,712,90,0,0,0,0,0,0,0,0,49,1,3,3,0,0,27,37,73.0,0,31,0,2,2
2122,758,19500,524,90,0,0,0,0,0,0,0,0,58,3,2,4,0,0,33,35,94.3,0,33,0,0,0
2122,757,18711,529,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0
2122,757,18711,4,90,0,0,0,0,0,0,0,0,47,2,1,4,0,0,21,28,75.0,0,22,0,0,0
2122,757,18711,400,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,1,0,0
2122,757,18711,34,90,0,0,0,0,0,0,0,0,37,2,1,1,1,0,20,28,71.4,0,18,0,1,0
2122,757,18711,531,87,0,0,0,0,0,0,0,0,25,1,0,0,0,0,16,20,80.0,2,14,0,1,1
2122,757,18711,38,82,0,0,0,0,0,0,0,0,18,2,0,0,1,1,11,14,78.6,3,8,1,0,0
2122,757,18711,40,90,0,0,0,0,0,0,0,0,23,1,1,2,0,0,9,16,56.3,0,12,0,0,0
2122,757,18711,171,90,0,1,0,0,0,0,0,0,51,1,3,2,1,1,26,34,76.5,0,21,2,0,0
2122,757,18711,43,19,0,0,0,0,0,0,1,0,9,3,1,0,0,0,2,4,50.0,1,1,0,0,0
2122,757,18711,45,90,1,0,0,0,1,1,0,0,38,4,1,1,0,0,15,25,60.0,1,14,1,2,1
2122,757,18711,48,90,0,1,0,0,1,0,0,0,25,0,0,0,1,1,3,11,27.3,2,15,1,1,0
2122,757,18711,534,71,1,0,0,0,2,1,0,0,24,1,1,1,1,0,11,14,78.6,2,14,1,1,0
2122,757,18711,178,90,0,0,0,0,0,0,0,0,47,0,0,0,1,1,25,47,53.2,0,22,0,0,0
2122,757,18711,51,90,0,0,0,0,0,0,1,0,42,0,2,3,0,0,21,29,72.4,0,17,0,0,0
2122,757,50602,288,90,0,0,0,0,1,1,0,0,84,1,0,1,0,0,74,80,92.5,9,66,1,0,0
2122,757,50602,290,67,0,0,0,0,0,0,0,0,59,1,0,0,2,0,56,59,94.9,13,46,3,0,0
2122,757,50602,291,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,24,24,100.0,0,16,0,0,0
2122,757,50602,293,45,0,0,0,0,1,0,0,0,47,1,0,0,0,0,40,44,90.9,5,36,1,0,0
2122,757,50602,295,90,0,0,0,0,3,0,0,0,38,1,0,2,5,1,12,19,63.2,2,22,5,3,2
2122,757,50602,296,90,0,0,0,0,2,1,0,0,64,0,1,0,3,0,48,56,85.7,5,44,3,0,0
2122,757,50602,297,90,0,0,0,0,4,0,0,0,108,1,1,0,5,0,78,99,78.8,10,71,4,2,2
2122,757,50602,298,90,0,1,0,0,4,0,0,0,85,2,1,0,9,1,53,73,72.6,10,48,4,0,0
2122,757,50602,302,45,0,1,0,0,0,0,0,0,53,0,0,0,5,2,47,53,88.7,6,40,3,3,3
2122,757,50602,303,90,0,0,0,0,2,0,0,0,59,2,1,0,9,0,32,44,72.7,6,43,8,6,5
2122,757,50602,304,35,0,1,0,0,0,0,0,0,10,0,0,1,2,1,5,8,62.5,1,7,0,0,0
2122,757,50602,305,55,0,0,0,0,1,0,0,0,35,0,0,0,3,0,25,30,83.3,2,20,4,4,3
2122,757,50602,306,90,1,0,0,0,3,1,0,0,77,2,1,0,3,0,61,68,89.7,7,52,1,1,0
2122,757,50602,311,23,2,0,0,0,3,2,0,0,18,0,0,0,0,0,13,13,100.0,2,8,0,1,0
2122,751,18721,640,55,0,0,0,0,1,0,0,0,23,2,0,0,0,0,16,18,88.9,1,14,0,0,0
2122,751,18721,642,90,0,0,0,0,0,0,0,0,67,3,3,0,0,0,41,58,70.7,5,33,3,1,0
2122,751,18721,643,90,0,0,0,0,1,0,0,0,62,1,2,2,1,0,48,53,90.6,1,39,0,0,0
2122,751,18721,644,90,0,0,0,0,0,0,0,0,58,1,3,1,1,0,36,51,70.6,4,41,0,0,0
2122,751,18721,648,60,0,0,0,0,0,0,0,0,25,0,0,0,1,0,18,24,75.0,2,14,0,0,0
2122,751,18721,649,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,66.7,0,3,0,0,0
2122,751,18721,650,90,0,0,0,0,1,0,1,0,51,0,0,0,1,0,43,49,87.8,10,35,3,0,0
2122,751,18721,651,90,0,0,0,0,1,0,0,0,61,1,0,1,2,0,47,55,85.5,5,44,4,2,2
2122,751,18721,652,90,0,0,0,0,2,0,0,0,25,3,1,0,7,0,10,17,58.8,1,20,4,3,0
2122,751,18721,653,70,0,0,0,0,0,0,0,0,49,2,0,0,1,0,37,44,84.1,8,37,1,0,0
2122,751,18721,655,35,0,0,0,0,0,0,1,0,21,1,2,0,0,0,14,17,82.4,0,12,0,0,0
2122,751,18721,656,90,0,0,0,0,3,0,0,0,24,0,0,0,2,0,13,15,86.7,0,11,1,0,0
2122,751,18721,657,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,23,35,65.7,0,21,0,0,0
2122,751,18721,659,30,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,100.0,0,3,1,0,0
2122,751,18741,421,90,0,0,0,0,1,1,0,0,82,0,1,1,2,0,68,74,91.9,6,65,1,0,0
2122,751,18741,424,90,0,0,0,0,0,0,0,0,75,1,2,0,0,0,58,66,87.9,1,51,0,1,0
2122,751,18741,668,67,2,0,0,0,3,2,0,0,43,1,1,0,6,1,26,33,78.8,1,38,3,6,5
2122,751,18741,669,72,0,0,0,0,0,0,0,0,61,2,1,0,1,0,51,56,91.1,2,44,0,1,0
2122,751,18741,426,90,0,0,0,0,0,0,0,0,112,1,1,0,1,1,91,104,87.5,3,84,0,0,0
2122,751,18741,429,90,1,1,0,0,7,4,0,0,35,0,0,0,6,2,17,23,73.9,7,29,1,3,2
2122,751,18741,430,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,11,100.0,1,9,0,0,0
2122,751,18741,431,90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,19,22,86.4,0,13,0,0,0
2122,751,18741,434,23,0,1,0,0,0,0,0,0,20,0,0,1,4,2,12,18,66.7,3,16,0,1,0
2122,751,18741,437,90,0,0,0,0,1,0,0,0,103,1,0,3,4,1,90,94,95.7,13,87,0,3,2
2122,751,18741,671,72,0,2,0,0,0,0,0,0,83,2,3,1,3,2,74,77,96.1,4,72,1,0,0
2122,751,18741,672,90,0,0,0,0,0,0,0,0,39,0,0,1,2,0,28,34,82.4,3,27,3,0,0
2122,751,18741,440,90,2,0,0,0,7,5,1,0,40,0,0,2,2,0,23,25,92.0,4,33,6,2,1
2122,751,18741,441,18,0,0,0,0,0,0,0,0,8,0,0,0,1,0,6,7,85.7,0,6,0,1,0
2223,761,9617,367,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,24,32,75.0,0,24,0,0,0
2223,761,9617,525,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100.0,0,1,0,0,0
2223,761,9617,59,90,0,0,0,0,0,0,1,0,63,8,1,4,1,0,31,41,75.6,6,24,2,2,1
2223,761,9617,3,90,0,0,0,0,3,0,0,0,48,2,0,3,3,1,25,35,71.4,1,31,5,3,1
2223,761,9617,8,8,0,0,0,0,0,0,0,0,4,0,0,0,2,0,3,3,100.0,1,3,0,1,1
2223,761,9617,295,82,0,0,0,0,1,0,0,0,38,1,1,0,4,0,20,28,71.4,3,24,3,6,6
2223,761,9617,10,90,0,0,0,0,0,0,0,0,67,1,1,2,0,0,52,58,89.7,1,48,1,0,0
2223,761,9617,11,90,1,0,0,0,2,1,0,0,35,0,0,1,1,0,24,28,85.7,3,27,1,3,3
2223,761,9617,12,90,0,0,0,0,0,0,1,0,61,1,2,2,3,0,41,48,85.4,8,33,0,0,0
2223,761,9617,15,8,0,0,0,0,0,0,0,0,7,2,0,0,0,0,2,4,50.0,0,2,1,0,0
2223,761,9617,16,89,0,0,0,0,2,0,0,0,51,2,0,0,0,0,29,41,70.7,4,27,1,1,0
2223,761,9617,302,82,0,1,0,0,1,1,0,0,68,5,3,0,2,1,43,55,78.2,5,38,1,0,0
2223,761,9617,27,90,0,0,0,0,1,0,0,0,64,6,1,3,1,0,38,47,80.9,6,37,0,0,0
2223,761,9617,717,90,0,0,0,0,0,0,0,0,59,1,0,2,1,0,45,48,93.8,2,40,0,1,1
2223,761,19467,779,74,0,0,0,0,0,0,0,0,39,1,1,1,1,0,32,34,94.1,6,25,2,0,0
2223,761,19467,133,85,0,0,0,0,1,1,0,0,55,1,0,1,1,0,32,41,78.0,0,34,1,4,1
2223,761,19467,140,33,0,0,0,0,1,0,0,0,13,0,0,0,0,0,8,10,80.0,0,8,1,0,0
2223,761,19467,141,85,0,0,0,0,3,0,0,0,53,4,1,2,1,0,30,35,85.7,2,36,1,4,3
2223,761,19467,194,90,0,0,0,0,0,0,0,0,123,6,2,0,2,0,93,107,86.9,2,89,0,0,0
2223,761,19467,143,90,0,0,0,0,1,0,0,0,43,2,0,0,7,0,27,34,79.4,0,34,5,9,6
2223,761,19467,144,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,15,17,88.2,3,12,0,0,0
2223,761,19467,783,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,66.7,1,4,1,3,1
2223,761,19467,586,90,0,0,0,0,0,0,0,0,114,0,1,4,0,0,93,105,88.6,6,94,0,0,0
2223,761,19467,148,90,0,0,0,0,0,0,1,0,73,0,1,0,2,0,59,68,86.8,8,48,0,1,1
2223,761,19467,589,57,0,0,0,0,3,1,0,0,20,0,0,0,1,0,3,6,50.0,0,12,2,2,1
2223,761,19467,151,90,0,0,0,0,0,0,0,0,76,1,2,2,0,0,50,66,75.8,4,49,0,1,0
2223,761,19467,152,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,37,39,94.9,0,31,0,0,0
2223,761,19467,153,90,0,0,0,0,1,0,0,0,50,3,0,0,3,0,30,39,76.9,2,44,7,5,3
2223,761,19467,590,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,60.0,0,4,0,0,0
2223,765,18711,718,81,0,0,0,0,1,0,0,0,81,1,0,4,0,0,61,72,84.7,4,51,2,2,1
2223,765,18711,530,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,50.0,0,2,0,0,0
2223,765,18711,400,65,0,0,0,0,3,1,1,0,24,0,0,1,1,0,12,16,75.0,0,13,2,3,3
2223,765,18711,719,90,0,0,0,0,1,0,0,0,80,1,0,0,1,0,57,75,76.0,6,53,0,0,0
2223,765,18711,34,9,0,0,0,0,1,0,1,0,17,0,0,0,1,0,16,16,100.0,2,13,3,0,0
2223,765,18711,531,45,0,0,0,0,0,0,0,0,31,0,0,0,3,0,27,30,90.0,8,29,1,1,0
2223,765,18711,35,90,0,0,0,0,0,0,0,0,18,0,0,0,0,0,13,17,76.5,0,8,0,0,0
2223,765,18711,36,90,0,0,0,0,0,0,0,0,74,1,2,2,0,0,57,64,89.1,5,40,0,0,0
2223,765,18711,38,45,0,0,0,0,2,1,1,0,37,3,0,0,2,0,29,33,87.9,6,26,2,1,1
2223,765,18711,40,90,0,0,0,0,3,0,0,0,69,2,1,0,4,0,46,58,79.3,9,45,2,4,2
2223,765,18711,533,90,0,0,0,0,1,0,0,0,51,1,0,0,4,0,27,39,69.2,2,37,2,6,2
2223,765,18711,171,90,0,0,0,0,0,0,0,0,88,0,3,0,1,0,64,79,81.0,4,50,4,1,0
2223,765,18711,45,90,0,0,0,0,1,0,0,0,85,1,1,1,4,0,60,77,77.9,12,57,6,3,3
2223,765,18711,48,25,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4,4,100.0,0,4,0,0,0
2223,765,18711,534,80,0,0,0,0,2,0,0,0,58,0,1,1,2,0,35,48,72.9,4,40,0,4,2
2223,765,19568,723,90,0,0,0,0,1,0,1,0,44,1,2,1,0,0,21,33,63.6,3,11,1,1,0
2223,765,19568,725,71,0,0,0,0,0,0,1,0,41,3,1,1,0,0,23,33,69.7,1,8,0,1,0
2223,765,19568,726,90,0,0,0,0,0,0,0,0,66,2,1,2,0,0,38,48,79.2,3,23,0,0,0
2223,765,19568,729,89,0,0,0,0,3,1,0,0,22,1,0,1,1,0,5,8,62.5,0,12,1,3,1
2223,765,19568,736,90,1,0,0,0,1,1,0,0,34,1,1,0,0,0,21,27,77.8,1,8,0,0,0
2223,765,19568,738,90,0,0,0,0,0,0,0,0,39,3,0,2,2,0,19,26,73.1,1,12,1,2,2
2223,765,19568,739,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0
2223,765,19568,740,90,1,0,0,0,1,1,0,0,33,1,0,0,1,0,16,24,66.7,3,20,1,2,0
2223,765,19568,741,19,0,0,0,0,0,0,0,0,13,0,2,2,0,0,5,9,55.6,0,2,1,0,0
2223,765,19568,742,90,0,1,0,0,0,0,0,0,45,2,1,1,1,1,17,29,58.6,0,7,0,1,1
2223,765,19568,744,85,0,0,0,0,0,0,0,0,43,1,0,2,5,1,17,32,53.1,3,18,2,9,6
2223,765,19568,745,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,26,32,81.3,0,11,0,0,0
2223,765,19568,749,90,0,0,0,0,1,0,1,0,45,5,5,2,1,1,24,30,80.0,0,7,0,0,0
2223,765,19568,750,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,50.0,0,3,0,1,0
2223,763,9616,661,16,0,0,0,0,1,1,0,0,8,0,0,1,1,0,2,4,50.0,1,3,1,2,2
2223,763,9616,106,64,0,0,0,0,0,0,0,0,38,0,0,1,1,1,27,33,81.8,1,20,1,0,0
2223,763,9616,109,26,0,0,0,0,1,0,0,0,10,1,1,0,0,0,3,4,75.0,0,5,1,2,1
2223,763,9616,450,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,100.0,0,1,0,0,0
2223,763,9616,110,90,0,0,0,0,0,0,0,0,78,4,1,1,2,0,60,68,88.2,5,44,3,1,1
2223,763,9616,111,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,24,25,96.0,0,15,0,0,0
2223,763,9616,115,89,1,0,1,1,0,0,0,0,81,0,0,3,3,0,60,72,83.3,6,49,1,0,0
2223,763,9616,116,74,0,0,0,0,3,1,0,0,32,2,0,0,0,0,19,23,82.6,3,12,2,1,0
2223,763,9616,774,74,0,0,0,0,1,1,0,0,69,2,1,2,1,1,51,58,87.9,4,32,0,1,1
2223,763,9616,570,16,0,0,0,0,0,0,1,0,23,1,0,0,2,0,17,21,81.0,1,14,0,1,1
2223,763,9616,120,64,0,0,0,0,2,1,0,0,37,0,0,1,3,0,26,30,86.7,4,19,3,1,0
2223,763,9616,122,90,0,0,0,0,1,1,0,0,80,4,2,0,2,0,61,72,84.7,3,44,1,4,3
2223,763,9616,304,90,0,0,0,0,3,0,0,0,38,1,0,1,5,0,19,27,70.4,5,33,4,5,3
2223,763,9616,124,90,0,0,0,0,2,0,1,0,97,1,1,0,6,0,69,89,77.5,5,39,3,1,1
2223,763,9616,125,26,0,0,0,0,0,0,0,0,19,2,0,1,1,0,9,12,75.0,1,7,0,1,0
2223,763,9616,127,90,0,0,0,0,0,0,0,0,88,1,3,2,1,0,67,76,88.2,9,48,1,0,0
2223,763,5794,154,90,0,0,0,0,2,1,0,0,44,5,0,1,2,0,32,36,88.9,1,23,0,1,1
2223,763,5794,155,90,0,0,0,0,0,0,0,0,46,0,2,2,3,0,31,38,81.6,5,29,0,1,1
2223,763,5794,158,90,0,0,0,0,1,0,0,0,31,2,0,0,1,0,10,17,58.8,0,20,0,4,2
2223,763,5794,159,17,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,5,80.0,0,4,0,0,0
2223,763,5794,425,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,10,13,76.9,1,9,0,1,0
2223,763,5794,237,90,0,0,0,0,1,0,0,0,38,1,0,2,1,0,12,28,42.9,0,20,2,4,1
2223,763,5794,86,60,0,0,0,0,0,0,0,0,32,4,0,1,3,0,16,24,66.7,2,19,1,5,3
2223,763,5794,89,90,0,0,0,0,2,2,0,0,46,0,2,4,1,0,30,37,81.1,2,26,0,0,0
2223,763,5794,168,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,21,38,55.3,0,31,0,0,0
2223,763,5794,172,73,0,0,0,0,1,0,1,0,44,3,1,1,0,0,15,28,53.6,1,18,1,1,1
2223,763,5794,788,90,0,0,0,0,0,0,0,0,49,4,0,0,3,0,34,38,89.5,2,23,0,3,1
2223,763,5794,520,21,0,0,0,0,0,0,0,0,25,1,0,0,0,0,14,20,70.0,0,13,1,1,0
2223,763,5794,598,90,0,0,0,0,1,0,1,0,50,2,2,1,1,0,29,39,74.4,4,24,1,0,0
2223,763,5794,182,69,0,0,0,0,0,0,1,0,25,1,1,2,0,0,14,16,87.5,1,13,0,0,0
2223,767,18708,185,90,2,0,1,1,2,1,0,0,45,1,1,1,4,1,10,28,35.7,4,26,4,2,2
2223,767,18708,790,88,0,0,0,0,1,0,0,0,37,0,0,0,2,0,16,30,53.3,2,24,1,1,0
2223,767,18708,188,90,0,0,0,0,0,0,0,0,55,1,2,0,0,0,27,46,58.7,3,26,0,0,0
2223,767,18708,189,89,0,0,0,0,1,1,1,0,37,2,0,0,1,0,19,26,73.1,1,30,3,1,1
2223,767,18708,192,90,0,0,0,0,1,0,0,0,51,3,2,1,1,0,19,34,55.9,3,23,1,1,0
2223,767,18708,793,90,0,0,0,0,2,0,0,0,43,6,1,3,1,0,20,26,76.9,6,12,0,1,0
2223,767,18708,198,90,0,1,0,0,0,0,1,0,58,5,2,1,1,1,30,47,63.8,1,18,1,0,0
2223,767,18708,797,25,0,0,0,0,0,0,0,0,10,1,0,0,1,1,2,3,66.7,1,6,0,2,0
2223,767,18708,199,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,13,32,40.6,0,18,0,0,0
2223,767,18708,203,65,0,0,0,0,1,0,0,0,23,1,0,0,1,1,11,15,73.3,1,19,0,2,1
2223,767,18708,572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2223,767,18708,206,90,0,0,0,0,0,0,0,0,41,1,1,1,2,0,19,27,70.4,4,18,0,1,1
2223,767,18708,207,2,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,,0,1,0,0,0
2223,767,18708,208,90,0,0,0,0,0,0,0,0,37,2,1,0,0,0,17,26,65.4,5,12,0,0,0
2223,767,1130849,262,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,28,35,80.0,0,22,0,0,0
2223,767,1130849,263,90,0,0,0,0,0,0,0,0,91,2,0,3,0,0,59,79,74.7,4,39,1,3,0
2223,767,1130849,820,40,1,1,0,0,4,2,0,0,13,0,0,0,1,0,5,6,83.3,1,6,0,1,0
2223,767,1130849,268,58,0,0,0,0,0,0,0,0,42,1,1,2,1,0,29,37,78.4,2,21,0,0,0
2223,767,1130849,191,13,0,0,0,0,1,0,0,0,5,0,2,0,1,1,2,2,100.0,0,1,0,0,0
2223,767,1130849,617,40,0,0,0,0,0,0,0,0,25,0,1,0,4,2,17,21,81.0,4,16,1,1,0
2223,767,1130849,270,32,0,0,0,0,0,0,0,0,22,0,0,1,2,1,12,19,63.2,0,10,0,0,0
2223,767,1130849,272,90,0,0,0,0,2,0,0,0,73,0,1,2,3,0,46,65,70.8,6,32,1,0,0
2223,767,1130849,273,90,0,0,0,0,0,0,0,0,106,3,2,1,0,0,79,93,84.9,8,72,3,3,1
2223,767,1130849,620,77,0,0,0,0,2,0,0,0,31,0,0,1,1,0,19,23,82.6,2,19,0,2,1
2223,767,1130849,275,90,1,0,0,0,2,1,0,0,47,0,1,0,2,0,24,34,70.6,6,31,4,6,2
2223,767,1130849,281,50,0,0,0,0,0,0,0,0,33,1,0,1,0,0,19,26,73.1,3,15,1,0,0
2223,767,1130849,284,50,0,0,0,0,0,0,0,0,61,0,1,2,1,0,47,54,87.0,9,33,0,1,0
2223,767,1130849,285,90,0,0,0,0,0,0,0,0,93,2,1,1,3,0,49,85,57.6,6,47,0,0,0
2223,767,1130849,286,90,0,0,0,0,0,0,0,0,106,2,0,2,1,0,79,96,82.3,2,54,0,0,0
2223,766,1128631,800,83,0,0,0,0,1,0,0,0,36,2,0,2,1,0,15,27,55.6,5,22,2,0,0
2223,766,1128631,602,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,50.0,0,2,1,0,0
2223,766,1128631,210,90,0,0,0,0,0,0,0,0,57,2,2,1,0,0,38,47,80.9,3,33,0,2,2
2223,766,1128631,215,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,21,29,72.4,0,15,0,0,0
2223,766,1128631,216,90,0,1,0,0,0,0,1,0,44,2,1,1,9,0,20,32,62.5,2,33,5,4,2
2223,766,1128631,603,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,100.0,0,1,0,0,0
2223,766,1128631,805,72,0,0,0,0,1,1,0,0,41,1,2,1,1,0,30,36,83.3,5,26,2,1,1
2223,766,1128631,223,26,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,12,75.0,2,12,1,0,0
2223,766,1128631,226,90,0,0,0,0,1,0,0,0,70,5,3,3,1,0,39,53,73.6,4,37,1,4,1
2223,766,1128631,227,83,0,0,0,0,2,2,0,0,25,0,0,0,0,0,11,15,73.3,1,13,1,2,1
2223,766,1128631,808,90,0,0,0,0,0,0,0,0,50,1,2,0,3,0,31,45,68.9,7,24,0,1,0
2223,766,1128631,229,90,0,0,0,0,1,0,0,0,52,3,1,2,1,0,34,39,87.2,2,24,0,0,0
2223,766,1128631,230,64,1,0,0,0,3,1,0,0,31,0,2,1,0,0,11,20,55.0,3,20,1,0,0
2223,766,1128631,609,18,0,0,0,0,2,0,0,0,12,1,0,1,1,0,5,7,71.4,0,4,1,0,0
2223,766,1128631,809,90,0,0,0,0,1,0,1,0,49,4,1,1,1,0,29,34,85.3,3,22,0,0,0
2223,766,19500,706,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0
2223,766,19500,500,90,1,0,0,0,3,1,0,0,56,1,0,0,3,0,30,45,66.7,5,37,0,0,0
2223,766,19500,709,84,0,1,0,0,1,1,0,0,27,0,0,0,4,1,12,17,70.6,1,19,3,5,3
2223,766,19500,504,90,0,0,0,0,1,0,0,0,77,3,3,2,1,0,54,64,84.4,3,50,1,4,2
2223,766,19500,710,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,29,38,76.3,0,24,0,0,0
2223,766,19500,507,90,0,0,0,0,3,2,0,0,62,2,5,0,3,0,45,48,93.8,4,37,1,1,1
2223,766,19500,508,90,0,0,0,0,1,0,0,0,98,0,0,2,1,0,75,83,90.4,4,75,1,4,4
2223,766,19500,509,90,0,0,0,0,2,1,0,0,62,2,1,0,3,0,39,51,76.5,7,38,2,5,2
