ngay_thi_dau,gio_bat_dau,home_team,away_team,home_score,away_score,referee,venue,roud,source_url,Expected Goals (xG)_home,Expected Goals (xG)_away,Ball Possession_home,Ball Possession_away,Total shots_home,Total shots_away,Shots on target_home,Shots on target_away,Big Chances_home,Big Chances_away,Corner Kicks_home,Corner Kicks_away,Passes_home,Passes_away,Yellow Cards_home,Yellow Cards_away,xG on target (xGOT)_home,xG on target (xGOT)_away,Shots off target_home,Shots off target_away,Blocked Shots_home,Blocked Shots_away,Shots inside the Box_home,Shots inside the Box_away,Shots outside the Box_home,Shots outside the Box_away,Hit the Woodwork_home,Hit the Woodwork_away,Touches in opposition box_home,Touches in opposition box_away,Accurate through passes_home,Accurate through passes_away,Offsides_home,Offsides_away,Free Kicks_home,Free Kicks_away,Long passes_home,Long passes_away,Passes in final third_home,Passes in final third_away,Crosses_home,Crosses_away,Expected assists (xA)_home,Expected assists (xA)_away,Throw-ins_home,Throw-ins_away,Fouls_home,Fouls_away,Tackles_home,Tackles_away,Duels won_home,Duels won_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,Errors leading to shot_home,Errors leading to shot_away,Errors leading to goal_home,Errors leading to goal_away,Goalkeeper Saves_home,Goalkeeper Saves_away,xGOT faced_home,xGOT faced_away,Goals prevented_home,Goals prevented_away,Red Cards_home,Red Cards_away,Headed Goals_home,Headed Goals_away
04.01.2025,19:30,Tottenham,Newcastle,1,2,Madley A.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 20,,0.85,1.08,57%,43%,13,14,4,4,1.0,4.0,9,10,81%,79%,1.0,4.0,,,6,3,3,7,9.0,11.0,4.0,3.0,1.0,0.0,26.0,27.0,,,2,1,15,11,,,75%,73%,16%,27%,,,14,22,11,15,77%,59%,,,18.0,32.0,8.0,9.0,,,,,2,3,,,,,,,1.0,0.0
02.01.2025,00:30,Brentford,Arsenal,1,3,Bankes P.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 19,,0.29,1.95,50%,50%,5,14,2,5,0.0,2.0,4,3,83%,83%,1.0,2.0,,,2,4,1,5,4.0,11.0,1.0,3.0,0.0,0.0,10.0,47.0,,,0,6,8,6,,,68%,80%,13%,30%,,,10,8,6,8,70%,50%,,,29.0,21.0,7.0,6.0,,,,,2,1,,,,,,,0.0,1.0
31.12.2024,03:00,Manchester Utd,Newcastle,0,2,Hooper S.,Old Trafford,PREMIER LEAGUE - ROUND 19,,0.88,1.96,53%,47%,10,12,1,4,2.0,4.0,2,3,87%,85%,1.0,1.0,,,5,4,4,4,7.0,7.0,3.0,5.0,1.0,1.0,17.0,19.0,,,1,4,8,13,,,73%,80%,18%,33%,,,14,18,13,8,58%,68%,,,10.0,15.0,9.0,8.0,,,,,2,1,,,,,,,0.0,1.0
31.12.2024,02:45,Aston Villa,Brighton,2,2,Pawson C.,Villa Park,PREMIER LEAGUE - ROUND 19,,1.74,1.09,60%,40%,20,14,4,5,1.0,1.0,12,3,85%,81%,2.0,3.0,,,7,4,9,5,12.0,7.0,8.0,6.0,0.0,0.0,47.0,25.0,,,2,0,14,9,,,76%,59%,16%,25%,,,12,13,9,14,52%,55%,,,20.0,28.0,4.0,15.0,,,,,3,2,,,,,,,,
31.12.2024,02:45,Ipswich,Chelsea,2,0,Brooks J.,Portman Road,PREMIER LEAGUE - ROUND 19,,1.58,2.0,24%,76%,9,20,6,5,2.0,4.0,4,7,63%,90%,4.0,4.0,,,1,7,2,8,8.0,13.0,1.0,7.0,0.0,2.0,15.0,36.0,,,0,2,5,9,,,42%,84%,29%,11%,,,10,21,9,5,41%,45%,,,26.0,14.0,6.0,5.0,,,,,5,4,,,,,,,,
30.12.2024,00:15,West Ham,Liverpool,0,5,Taylor A.,London Stadium,PREMIER LEAGUE - ROUND 19,,0.32,2.92,45%,55%,7,22,0,13,1.0,6.0,2,6,85%,88%,,,,,4,7,3,2,5.0,17.0,2.0,5.0,2.0,0.0,18.0,43.0,,,4,0,10,7,,,70%,81%,22%,27%,,,10,13,7,10,76%,65%,,,23.0,14.0,10.0,4.0,,,,,8,0,,,,,,,,
29.12.2024,22:00,Crystal Palace,Southampton,2,1,Salisbury M.,Selhurst Park,PREMIER LEAGUE - ROUND 19,,1.82,1.3,47%,53%,19,7,10,3,4.0,1.0,8,7,77%,81%,2.0,3.0,,,3,3,6,1,12.0,7.0,7.0,0.0,0.0,0.0,25.0,16.0,,,2,1,19,18,,,66%,66%,13%,18%,,,15,9,18,19,74%,50%,,,32.0,34.0,10.0,12.0,,,,,2,8,,,,,,,1.0,0.0
29.12.2024,22:00,Everton,Nottingham,0,2,Harrington T.,Goodison Park,PREMIER LEAGUE - ROUND 19,,0.64,1.42,63%,37%,13,11,2,7,0.0,5.0,5,4,80%,68%,4.0,1.0,,,9,4,2,0,9.0,7.0,4.0,4.0,0.0,0.0,28.0,13.0,,,1,2,10,13,,,74%,60%,24%,13%,,,37,12,13,10,75%,72%,,,16.0,41.0,5.0,10.0,,,,,5,2,,,,,,,,
29.12.2024,22:00,Fulham,Bournemouth,2,2,Jones R.,Craven Cottage,PREMIER LEAGUE - ROUND 19,,1.01,1.86,52%,48%,11,16,6,9,1.0,3.0,1,7,79%,79%,1.0,3.0,,,3,6,2,1,8.0,12.0,3.0,4.0,0.0,0.0,21.0,31.0,,,0,0,16,7,,,68%,66%,40%,24%,,,22,29,7,16,58%,73%,,,31.0,24.0,12.0,7.0,,,,,7,4,,,,,,,2.0,0.0
29.12.2024,22:00,Tottenham,Wolves,2,2,Kavanagh C.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 19,,2.25,0.72,48%,52%,13,11,3,3,5.0,1.0,5,5,77%,80%,1.0,2.0,,,7,4,3,4,10.0,4.0,3.0,7.0,1.0,0.0,31.0,20.0,,,3,3,10,9,,,69%,69%,29%,27%,,,21,24,9,10,72%,60%,,,19.0,15.0,5.0,3.0,,,,,1,1,,,,,,,1.0,0.0
29.12.2024,21:30,Leicester,Manchester City,0,2,Oliver M.,King Power Stadium,PREMIER LEAGUE - ROUND 19,,1.33,1.4,53%,47%,11,14,4,5,3.0,2.0,4,4,93%,91%,2.0,1.0,,,5,6,2,3,10.0,8.0,1.0,6.0,2.0,0.0,26.0,25.0,,,3,2,6,11,,,84%,84%,26%,45%,,,13,19,11,6,57%,60%,,,11.0,16.0,9.0,4.0,,,,,3,4,,,,,,,0.0,1.0
28.12.2024,03:15,Arsenal,Ipswich,1,0,England D.,Emirates Stadium,PREMIER LEAGUE - ROUND 18,,1.94,0.16,68%,32%,13,3,5,0,3.0,0.0,5,1,90%,81%,1.0,1.0,,,3,0,5,3,9.0,0.0,4.0,3.0,0.0,0.0,40.0,5.0,,,1,2,12,7,,,83%,79%,28%,13%,,,16,10,7,12,55%,56%,,,14.0,29.0,6.0,14.0,,,,,0,4,,,,,,,,
28.12.2024,02:30,Brighton,Brentford,0,0,Madley A.,Amex Stadium,PREMIER LEAGUE - ROUND 18,,1.26,0.96,58%,42%,24,8,7,3,1.0,1.0,5,3,81%,73%,0.0,2.0,,,12,2,5,3,15.0,7.0,9.0,1.0,1.0,0.0,43.0,17.0,,,0,5,12,6,,,73%,66%,21%,22%,,,14,17,6,12,76%,67%,,,14.0,32.0,9.0,10.0,,,,,3,7,,,,,,,,
27.12.2024,03:00,Liverpool,Leicester,3,1,Bond D.,Anfield,PREMIER LEAGUE - ROUND 18,,1.83,0.35,68%,32%,19,4,7,1,1.0,0.0,14,1,91%,76%,3.0,2.0,,,6,2,6,1,14.0,2.0,5.0,2.0,2.0,0.0,59.0,4.0,,,2,2,5,17,,,83%,48%,23%,67%,,,15,13,17,5,50%,36%,,,10.0,52.0,7.0,11.0,,,,,0,4,,,,,,,,
27.12.2024,00:30,Wolves,Manchester Utd,2,0,Harrington T.,Molineux Stadium,PREMIER LEAGUE - ROUND 18,,0.87,0.35,51%,49%,7,11,4,4,1.0,0.0,4,4,83%,80%,2.0,4.0,,,1,3,2,4,3.0,5.0,4.0,6.0,0.0,0.0,14.0,19.0,,,3,1,12,12,,,73%,73%,13%,35%,,,18,19,12,12,73%,72%,,,21.0,22.0,14.0,12.0,,,,,4,2,,,,,0.0,1.0,,
26.12.2024,22:00,Bournemouth,Crystal Palace,0,0,Bramall T.,Vitality Stadium,PREMIER LEAGUE - ROUND 18,,1.19,0.53,52%,48%,18,10,4,4,0.0,0.0,5,2,81%,78%,2.0,2.0,,,10,2,4,4,15.0,6.0,3.0,4.0,0.0,0.0,34.0,17.0,,,1,1,12,13,,,73%,67%,15%,45%,,,22,19,13,12,73%,56%,,,22.0,24.0,8.0,9.0,,,,,4,4,,,,,,,,
26.12.2024,22:00,Chelsea,Fulham,1,2,Barrott S.,Stamford Bridge,PREMIER LEAGUE - ROUND 18,,0.82,1.32,47%,53%,12,14,8,7,3.0,3.0,3,1,83%,85%,1.0,3.0,,,1,7,3,0,7.0,10.0,5.0,4.0,1.0,0.0,20.0,26.0,,,3,1,13,13,,,64%,69%,13%,35%,,,12,10,13,13,62%,67%,,,16.0,20.0,4.0,10.0,,,,,5,7,,,,,,,0.0,1.0
26.12.2024,22:00,Newcastle,Aston Villa,3,0,Taylor A.,St. James' Park,PREMIER LEAGUE - ROUND 18,,2.62,0.34,63%,37%,22,4,8,1,3.0,0.0,9,6,91%,78%,2.0,1.0,,,7,2,7,1,16.0,2.0,6.0,2.0,1.0,0.0,49.0,9.0,,,5,3,10,15,,,84%,65%,22%,5%,,,7,11,15,10,82%,40%,,,19.0,18.0,7.0,5.0,,,,,1,5,,,,,0.0,1.0,,
26.12.2024,22:00,Nottingham,Tottenham,1,0,Pawson C.,City Ground,PREMIER LEAGUE - ROUND 18,,1.21,1.28,29%,71%,10,13,3,4,1.0,1.0,2,7,72%,88%,3.0,4.0,,,5,4,2,5,7.0,7.0,3.0,6.0,0.0,0.0,17.0,31.0,,,4,1,13,12,,,66%,80%,29%,11%,,,12,18,12,13,59%,30%,,,29.0,4.0,9.0,5.0,,,,,4,2,,,,,0.0,1.0,,
26.12.2024,22:00,Southampton,West Ham,0,1,Smith L.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 18,,1.13,1.45,55%,45%,18,16,5,2,4.0,2.0,2,2,84%,79%,1.0,2.0,,,9,8,4,6,16.0,11.0,2.0,5.0,0.0,1.0,31.0,24.0,,,0,0,8,15,,,75%,62%,39%,30%,,,17,13,15,8,40%,84%,,,13.0,23.0,11.0,5.0,,,,,1,5,,,,,,,,
26.12.2024,19:30,Manchester City,Everton,1,1,Hooper S.,Etihad Stadium,PREMIER LEAGUE - ROUND 18,,2.02,0.62,66%,34%,24,8,5,3,4.0,1.0,8,5,90%,81%,1.0,4.0,,,9,3,10,2,16.0,5.0,8.0,3.0,1.0,0.0,49.0,15.0,,,2,2,10,5,,,83%,56%,48%,40%,,,15,11,5,10,53%,75%,,,11.0,35.0,2.0,6.0,,,,,2,4,,,,,,,,
22.12.2024,23:30,Tottenham,Liverpool,3,6,Barrott S.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 17,,1.25,4.6,52%,48%,9,24,5,12,2.0,9.0,7,5,85%,86%,1.0,2.0,,,3,8,1,4,6.0,18.0,3.0,6.0,0.0,1.0,26.0,50.0,,,4,4,9,7,,,68%,74%,19%,53%,,,18,10,7,9,63%,62%,,,21.0,21.0,8.0,16.0,,,,,6,2,,,,,,,0.0,2.0
22.12.2024,21:00,Everton,Chelsea,0,0,Kavanagh C.,Goodison Park,PREMIER LEAGUE - ROUND 17,,0.39,0.77,25%,75%,5,12,4,5,2.0,3.0,2,5,73%,90%,4.0,1.0,,,0,3,1,4,2.0,6.0,3.0,6.0,0.0,1.0,7.0,24.0,,,2,1,12,20,,,55%,77%,11%,18%,,,7,20,20,12,48%,65%,,,21.0,13.0,10.0,2.0,,,,,5,4,,,,,,,,
22.12.2024,21:00,Fulham,Southampton,0,0,Robinson T.,Craven Cottage,PREMIER LEAGUE - ROUND 17,,1.04,0.26,57%,43%,16,5,5,1,2.0,0.0,6,5,87%,80%,1.0,3.0,,,6,1,5,3,9.0,3.0,7.0,2.0,0.0,0.0,35.0,14.0,,,1,2,15,8,,,79%,51%,26%,31%,,,26,14,8,15,60%,60%,,,12.0,35.0,8.0,14.0,,,,,1,5,,,,,,,,
22.12.2024,21:00,Leicester,Wolves,0,3,Taylor A.,King Power Stadium,PREMIER LEAGUE - ROUND 17,,0.81,1.06,53%,47%,9,8,5,4,1.0,2.0,6,1,87%,82%,2.0,0.0,,,2,3,2,1,7.0,6.0,2.0,2.0,0.0,1.0,17.0,11.0,,,1,1,16,15,,,68%,62%,17%,38%,,,20,8,15,16,44%,60%,,,8.0,21.0,9.0,7.0,,,,,1,5,,,,,,,,
22.12.2024,21:00,Manchester Utd,Bournemouth,0,3,Pawson C.,Old Trafford,PREMIER LEAGUE - ROUND 17,,2.26,1.24,60%,40%,23,10,7,5,4.0,2.0,13,1,81%,76%,1.0,3.0,,,10,3,6,2,13.0,6.0,10.0,4.0,0.0,0.0,45.0,15.0,,,0,2,11,11,,,77%,63%,38%,22%,,,19,17,11,11,65%,67%,,,10.0,31.0,4.0,11.0,,,,,2,7,,,,,,,0.0,1.0
22.12.2024,00:30,Crystal Palace,Arsenal,1,5,Hooper S.,Selhurst Park,PREMIER LEAGUE - ROUND 17,,1.72,2.88,41%,59%,15,14,6,6,3.0,5.0,3,3,81%,87%,2.0,2.0,,,6,3,3,5,10.0,13.0,5.0,1.0,0.0,2.0,18.0,33.0,,,1,0,8,9,,,67%,68%,43%,53%,,,14,21,9,8,42%,69%,,,25.0,15.0,3.0,10.0,,,,,1,5,,,,,,,,
21.12.2024,22:00,Brentford,Nottingham,0,2,Oliver M.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 17,,0.8,0.84,64%,36%,7,10,3,6,1.0,1.0,9,5,85%,78%,3.0,4.0,,,2,3,2,1,7.0,7.0,0.0,3.0,0.0,0.0,35.0,17.0,,,1,3,14,9,,,71%,78%,13%,7%,,,14,16,9,14,71%,50%,,,18.0,49.0,13.0,17.0,,,,,4,3,,,,,,,,
21.12.2024,22:00,Ipswich,Newcastle,0,4,Attwell S.,Portman Road,PREMIER LEAGUE - ROUND 17,,0.7,2.31,41%,59%,10,15,2,7,1.0,5.0,2,1,82%,87%,2.0,0.0,,,4,7,4,1,8.0,13.0,2.0,2.0,0.0,1.0,20.0,35.0,,,3,0,7,9,,,67%,65%,25%,50%,,,10,19,9,7,60%,64%,,,14.0,15.0,3.0,6.0,,,,,3,2,,,,,,,,
21.12.2024,22:00,West Ham,Brighton,1,1,Jones R.,London Stadium,PREMIER LEAGUE - ROUND 17,,1.6,0.91,46%,54%,11,12,4,6,2.0,4.0,8,4,75%,85%,2.0,2.0,,,3,2,4,4,8.0,10.0,3.0,2.0,0.0,1.0,27.0,53.0,,,5,1,20,14,,,45%,76%,21%,18%,,,21,13,14,20,58%,53%,,,30.0,25.0,6.0,7.0,,,,,5,3,,,,,,,1.0,0.0
21.12.2024,19:30,Aston Villa,Manchester City,2,1,Bankes P.,Villa Park,PREMIER LEAGUE - ROUND 17,,1.41,1.03,45%,55%,11,12,6,6,4.0,2.0,5,4,86%,92%,3.0,3.0,,,3,5,2,1,10.0,7.0,1.0,5.0,2.0,0.0,17.0,22.0,,,3,0,7,14,,,62%,85%,33%,14%,,,13,10,14,7,59%,67%,,,17.0,15.0,3.0,5.0,,,,,5,4,,,,,,,,
17.12.2024,03:00,Bournemouth,West Ham,1,1,Kavanagh C.,Vitality Stadium,PREMIER LEAGUE - ROUND 16,,1.9,2.18,51%,49%,29,16,9,3,2.0,1.0,12,6,77%,73%,0.0,2.0,,,6,6,14,7,16.0,13.0,13.0,3.0,1.0,1.0,40.0,21.0,,,1,1,11,6,,,68%,53%,27%,35%,,,20,12,6,11,57%,45%,,,25.0,30.0,10.0,8.0,,,,,2,8,,,,,,,,
16.12.2024,02:00,Chelsea,Brentford,2,1,Bankes P.,Stamford Bridge,PREMIER LEAGUE - ROUND 16,,2.13,1.61,62%,38%,26,9,8,4,3.0,4.0,8,5,85%,76%,2.0,2.0,,,10,3,8,2,20.0,7.0,6.0,2.0,0.0,1.0,51.0,17.0,,,2,3,7,11,,,85%,57%,29%,21%,,,20,11,11,7,53%,71%,,,19.0,37.0,8.0,6.0,,,,,3,6,,,,,1.0,0.0,1.0,0.0
16.12.2024,02:00,Southampton,Tottenham,0,5,England D.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 16,,0.68,2.62,41%,59%,9,18,3,9,3.0,6.0,2,5,87%,91%,1.0,3.0,,,4,5,2,4,5.0,15.0,4.0,3.0,0.0,1.0,15.0,28.0,,,2,0,15,8,,,64%,79%,38%,15%,,,13,11,8,15,67%,57%,,,15.0,9.0,11.0,15.0,,,,,4,3,,,,,,,,
15.12.2024,23:30,Manchester City,Manchester Utd,1,2,Taylor A.,Etihad Stadium,PREMIER LEAGUE - ROUND 16,,0.91,1.99,51%,49%,10,10,3,3,0.0,3.0,8,2,87%,89%,1.0,1.0,,,4,4,3,3,5.0,7.0,5.0,3.0,0.0,0.0,18.0,22.0,,,0,6,14,5,,,79%,84%,10%,40%,,,19,11,5,14,71%,46%,,,10.0,18.0,10.0,17.0,,,,,1,2,,,,,,,1.0,0.0
15.12.2024,21:00,Brighton,Crystal Palace,1,3,Oliver M.,Amex Stadium,PREMIER LEAGUE - ROUND 16,,0.81,2.4,64%,36%,17,13,5,5,2.0,5.0,8,5,88%,74%,1.0,4.0,,,4,5,8,3,9.0,11.0,8.0,2.0,0.0,0.0,33.0,22.0,,,1,1,15,11,,,76%,60%,26%,33%,,,13,17,11,15,77%,64%,,,11.0,29.0,8.0,8.0,,,,,2,4,,,,,,,0.0,1.0
15.12.2024,00:30,Nottingham,Aston Villa,2,1,Barrott S.,City Ground,PREMIER LEAGUE - ROUND 16,,1.65,0.44,50%,50%,17,8,6,2,3.0,0.0,4,3,91%,88%,0.0,1.0,,,6,4,5,2,12.0,7.0,5.0,1.0,0.0,0.0,27.0,31.0,,,2,2,5,12,,,90%,72%,24%,31%,,,5,11,12,5,74%,45%,,,24.0,21.0,8.0,6.0,,,,,1,4,,,,,,,1.0,1.0
14.12.2024,22:00,Arsenal,Everton,0,0,Pawson C.,Emirates Stadium,PREMIER LEAGUE - ROUND 16,,1.42,0.17,76%,24%,13,2,5,0,1.0,0.0,8,2,92%,72%,0.0,3.0,,,3,0,5,2,11.0,1.0,2.0,1.0,0.0,0.0,48.0,8.0,,,5,3,9,6,,,85%,47%,25%,13%,,,23,17,6,9,56%,66%,,,7.0,39.0,1.0,9.0,,,,,0,5,,,,,,,,
14.12.2024,22:00,Liverpool,Fulham,2,2,Harrington T.,Anfield,PREMIER LEAGUE - ROUND 16,,2.26,1.08,60%,40%,16,12,4,3,3.0,1.0,5,4,88%,82%,3.0,4.0,,,7,5,5,4,16.0,7.0,0.0,5.0,0.0,0.0,34.0,17.0,,,2,2,7,10,,,79%,63%,19%,29%,,,18,11,10,7,60%,53%,,,5.0,29.0,8.0,8.0,,,,,1,2,,,,,1.0,0.0,1.0,0.0
14.12.2024,22:00,Newcastle,Leicester,4,0,Bramall T.,St. James' Park,PREMIER LEAGUE - ROUND 16,,3.78,0.23,59%,41%,27,4,11,1,5.0,0.0,5,2,87%,77%,3.0,3.0,,,9,0,7,3,20.0,2.0,7.0,2.0,0.0,0.0,53.0,9.0,,,1,2,16,7,,,80%,63%,33%,10%,,,18,20,7,16,71%,35%,,,13.0,26.0,6.0,9.0,,,,,1,7,,,,,,,2.0,0.0
14.12.2024,22:00,Wolves,Ipswich,1,2,Hooper S.,Molineux Stadium,PREMIER LEAGUE - ROUND 16,,1.02,1.26,54%,46%,16,10,6,5,1.0,2.0,7,3,83%,82%,2.0,3.0,,,5,2,5,3,11.0,7.0,5.0,3.0,0.0,0.0,26.0,31.0,,,2,4,9,13,,,67%,63%,25%,19%,,,20,11,13,9,67%,33%,,,18.0,31.0,6.0,11.0,,,,,3,5,,,,,1.0,0.0,0.0,1.0
10.12.2024,03:00,West Ham,Wolves,2,1,Brooks J.,London Stadium,PREMIER LEAGUE - ROUND 15,,1.01,1.63,54%,46%,19,19,4,5,1.0,2.0,11,0,80%,77%,5.0,4.0,,,6,7,9,7,15.0,12.0,4.0,7.0,0.0,0.0,39.0,24.0,,,4,1,17,12,,,71%,60%,41%,38%,,,16,16,12,17,54%,45%,,,19.0,21.0,7.0,5.0,,,,,4,2,,,,,,,1.0,0.0
08.12.2024,23:30,Tottenham,Chelsea,3,4,Taylor A.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 15,,2.64,2.81,38%,62%,13,17,5,8,6.0,2.0,5,10,83%,86%,2.0,3.0,,,5,4,3,5,11.0,12.0,2.0,5.0,1.0,0.0,26.0,46.0,,,3,2,11,17,,,69%,78%,36%,25%,,,16,18,17,11,74%,72%,,,20.0,7.0,4.0,12.0,,,,,4,2,,,,,,,,
08.12.2024,21:00,Fulham,Arsenal,1,1,Kavanagh C.,Craven Cottage,PREMIER LEAGUE - ROUND 15,,0.14,1.93,33%,67%,2,12,2,4,0.0,4.0,0,6,72%,89%,4.0,2.0,,,0,8,0,0,2.0,10.0,0.0,2.0,0.0,0.0,3.0,34.0,,,0,3,9,10,,,58%,77%,0%,25%,,,9,23,10,9,59%,71%,,,24.0,10.0,10.0,6.0,,,,,3,1,,,,,,,,
08.12.2024,21:00,Ipswich,Bournemouth,1,2,Salisbury M.,Portman Road,PREMIER LEAGUE - ROUND 15,,1.33,2.99,43%,57%,18,22,5,6,1.0,6.0,6,13,73%,80%,2.0,1.0,,,6,9,7,7,11.0,14.0,7.0,8.0,0.0,1.0,29.0,39.0,,,0,0,13,9,,,61%,75%,33%,13%,,,23,18,9,13,73%,70%,,,30.0,25.0,4.0,11.0,,,,,4,4,,,,,,,0.0,1.0
08.12.2024,21:00,Leicester,Brighton,2,2,Attwell S.,King Power Stadium,PREMIER LEAGUE - ROUND 15,,1.27,1.52,54%,46%,10,16,3,7,3.0,0.0,4,5,84%,86%,1.0,2.0,,,2,6,5,3,7.0,8.0,3.0,8.0,0.0,0.0,16.0,23.0,,,1,0,10,9,,,68%,67%,25%,44%,,,25,10,9,10,43%,71%,,,9.0,22.0,5.0,7.0,,,,,5,1,,,,,,,,
08.12.2024,00:30,Manchester Utd,Nottingham,2,3,England D.,Old Trafford,PREMIER LEAGUE - ROUND 15,,1.55,0.69,71%,29%,17,11,7,3,3.0,0.0,5,3,88%,65%,0.0,2.0,,,5,4,5,4,10.0,7.0,7.0,4.0,1.0,1.0,31.0,15.0,,,0,1,13,10,,,80%,62%,13%,57%,,,17,11,10,13,77%,56%,,,5.0,30.0,9.0,8.0,,,,,0,5,,,,,,,0.0,2.0
07.12.2024,22:00,Aston Villa,Southampton,1,0,Bond D.,Villa Park,PREMIER LEAGUE - ROUND 15,,2.35,0.44,47%,53%,18,4,5,0,3.0,0.0,14,1,86%,90%,1.0,3.0,,,5,0,8,4,13.0,4.0,5.0,0.0,0.0,0.0,41.0,22.0,,,0,4,15,18,,,75%,82%,24%,15%,,,10,14,18,15,62%,36%,,,9.0,17.0,6.0,8.0,,,,,0,4,,,,,,,,
07.12.2024,22:00,Brentford,Newcastle,4,2,Hooper S.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 15,,1.07,1.2,44%,56%,11,16,8,3,3.0,3.0,3,4,80%,86%,3.0,0.0,,,2,11,1,2,8.0,10.0,3.0,6.0,0.0,1.0,25.0,40.0,,,3,2,7,10,,,67%,82%,7%,17%,,,12,24,10,7,63%,42%,,,29.0,25.0,3.0,3.0,,,,,1,4,,,,,,,0.0,1.0
07.12.2024,22:00,Crystal Palace,Manchester City,2,2,Jones R.,Selhurst Park,PREMIER LEAGUE - ROUND 15,,1.3,1.41,31%,69%,12,12,3,4,1.0,3.0,6,8,77%,88%,1.0,2.0,,,1,4,8,4,6.0,9.0,6.0,3.0,0.0,1.0,15.0,32.0,,,3,2,10,4,,,59%,81%,23%,29%,,,13,17,4,10,53%,38%,,,24.0,16.0,5.0,5.0,,,,,2,1,,,,,0.0,1.0,1.0,1.0
06.12.2024,03:15,Bournemouth,Tottenham,1,0,Hooper S.,Vitality Stadium,PREMIER LEAGUE - ROUND 14,,3.31,0.58,34%,66%,21,12,8,4,5.0,0.0,5,9,70%,82%,2.0,2.0,,,8,5,5,3,17.0,7.0,4.0,5.0,1.0,0.0,28.0,25.0,,,3,3,8,15,,,67%,74%,38%,14%,,,22,31,15,8,44%,65%,,,28.0,15.0,17.0,8.0,,,,,4,7,,,,,,,1.0,0.0
06.12.2024,02:30,Fulham,Brighton,3,1,Bankes P.,Craven Cottage,PREMIER LEAGUE - ROUND 14,,0.66,1.34,44%,56%,6,13,2,3,1.0,1.0,5,6,81%,88%,2.0,2.0,,,3,5,1,5,6.0,8.0,0.0,5.0,0.0,0.0,19.0,20.0,,,0,1,8,7,,,70%,73%,19%,19%,,,18,24,7,8,44%,45%,,,31.0,22.0,8.0,12.0,,,,,2,0,,,,,,,,
05.12.2024,03:15,Arsenal,Manchester Utd,2,0,Barrott S.,Emirates Stadium,PREMIER LEAGUE - ROUND 14,,2.33,0.31,50%,50%,14,5,6,2,5.0,0.0,13,0,87%,86%,1.0,3.0,,,3,3,5,0,13.0,3.0,1.0,2.0,0.0,0.0,35.0,6.0,,,2,2,8,12,,,72%,74%,32%,17%,,,16,11,12,8,67%,53%,,,7.0,24.0,4.0,12.0,,,,,2,4,,,,,,,1.0,0.0
05.12.2024,03:15,Aston Villa,Brentford,3,1,Smith L.,Villa Park,PREMIER LEAGUE - ROUND 14,,2.25,0.96,49%,51%,20,9,10,1,4.0,1.0,10,5,86%,86%,2.0,2.0,,,6,4,4,4,16.0,7.0,4.0,2.0,0.0,0.0,41.0,21.0,,,0,1,15,11,,,80%,75%,25%,14%,,,13,15,11,15,87%,53%,,,22.0,20.0,7.0,8.0,,,,,0,7,,,,,,,,
05.12.2024,02:30,Everton,Wolves,4,0,Salisbury M.,Goodison Park,PREMIER LEAGUE - ROUND 14,,1.02,0.79,45%,55%,15,6,6,2,2.0,2.0,3,4,80%,79%,2.0,0.0,,,5,2,4,2,8.0,2.0,5.0,4.0,0.0,0.0,16.0,15.0,,,4,0,8,10,,,68%,60%,10%,0%,,,21,30,10,8,50%,67%,,,28.0,12.0,14.0,7.0,,,,,2,2,,,,,,,1.0,0.0
05.12.2024,02:30,Manchester City,Nottingham,3,0,Oliver M.,Etihad Stadium,PREMIER LEAGUE - ROUND 14,,2.41,0.88,66%,34%,17,12,7,3,6.0,1.0,8,2,89%,79%,2.0,4.0,,,7,7,3,2,12.0,8.0,5.0,4.0,0.0,0.0,42.0,15.0,,,1,2,15,7,,,82%,73%,40%,23%,,,16,14,7,15,73%,63%,,,15.0,15.0,4.0,11.0,,,,,3,4,,,,,,,,
05.12.2024,02:30,Newcastle,Liverpool,3,3,Madley A.,St. James' Park,PREMIER LEAGUE - ROUND 14,,1.72,1.44,41%,59%,17,16,6,5,2.0,4.0,5,6,80%,87%,2.0,5.0,,,7,5,4,6,9.0,14.0,8.0,2.0,1.0,2.0,21.0,35.0,,,4,0,17,9,,,67%,82%,13%,20%,,,20,15,9,17,71%,58%,,,16.0,22.0,6.0,8.0,,,,,2,3,,,,,,,,
05.12.2024,02:30,Southampton,Chelsea,1,5,Harrington T.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 14,,1.47,5.29,45%,55%,6,26,4,13,4.0,10.0,5,7,89%,92%,1.0,0.0,,,0,7,2,6,6.0,22.0,0.0,4.0,0.0,3.0,20.0,48.0,,,3,1,14,7,,,81%,87%,13%,25%,,,12,8,7,14,91%,67%,,,25.0,9.0,4.0,9.0,,,,,8,3,,,,,1.0,0.0,0.0,1.0
